ScheduleId,LeadId,TaskTypeId,ScheduleTitle,ScheduledDate,TaskStatusId,AssignedAgentId,IsFollowUp,Notes,CreatedBy,CreatedOn
206,808,2,Task for Lead 808,2025-09-09 18:38:48.913504,4,1,0,Priority: Medium,SYSTEM,2025-09-08 18:38:48.913504
207,360,3,Task for Lead 360,2025-10-15 03:38:48.913748,2,55,0,Priority: High,SYSTEM,2025-10-14 03:38:48.913748
208,1116,4,Task for Lead 1116,2025-08-25 00:38:48.913950,3,33,0,Priority: High,SYSTEM,2025-08-24 00:38:48.913950
209,860,4,Task for Lead 860,2025-09-09 17:38:48.914136,3,22,1,Priority: Low,SYSTEM,2025-09-08 17:38:48.914136
210,851,3,Task for Lead 851,2025-09-27 02:38:48.914329,2,39,0,Priority: Low,SYSTEM,2025-09-26 02:38:48.914329
211,430,3,Task for Lead 430,2025-09-09 19:38:48.914518,4,32,0,Priority: Medium,SYSTEM,2025-09-08 19:38:48.914518
212,780,1,Task for Lead 780,2025-09-17 01:38:48.914760,3,52,0,Priority: Low,SYSTEM,2025-09-16 01:38:48.914760
213,787,5,Task for Lead 787,2025-10-15 02:38:48.914960,2,26,1,Priority: High,SYSTEM,2025-10-14 02:38:48.914960
214,550,2,Task for Lead 550,2025-10-03 00:38:48.915467,2,44,1,Priority: Low,SYSTEM,2025-10-02 00:38:48.915467
215,224,1,Task for Lead 224,2025-10-20 02:38:48.915772,2,30,0,Priority: High,SYSTEM,2025-10-19 02:38:48.915772
216,503,2,Task for Lead 503,2025-09-27 21:38:48.915979,1,5,1,Priority: Low,SYSTEM,2025-09-26 21:38:48.915979
217,95,1,Task for Lead 95,2025-08-28 22:38:48.916169,3,17,1,Priority: Low,SYSTEM,2025-08-27 22:38:48.916169
218,685,5,Task for Lead 685,2025-09-08 21:38:48.916365,4,35,1,Priority: Medium,SYSTEM,2025-09-07 21:38:48.916365
219,1042,4,Task for Lead 1042,2025-09-07 20:38:48.916553,3,34,1,Priority: Low,SYSTEM,2025-09-06 20:38:48.916553
220,622,1,Task for Lead 622,2025-10-05 19:38:48.916806,1,54,0,Priority: Low,SYSTEM,2025-10-04 19:38:48.916806
221,659,1,Task for Lead 659,2025-10-09 01:38:48.917009,1,26,0,Priority: Low,SYSTEM,2025-10-08 01:38:48.917009
222,410,1,Task for Lead 410,2025-10-02 21:38:48.917196,2,3,0,Priority: Low,SYSTEM,2025-10-01 21:38:48.917196
223,723,2,Task for Lead 723,2025-09-02 23:38:48.917390,4,30,1,Priority: Low,SYSTEM,2025-09-01 23:38:48.917390
224,923,3,Task for Lead 923,2025-09-02 22:38:48.917577,4,1,1,Priority: Medium,SYSTEM,2025-09-01 22:38:48.917577
225,438,2,Task for Lead 438,2025-08-31 01:38:48.917826,4,44,1,Priority: Medium,SYSTEM,2025-08-30 01:38:48.917826
226,114,1,Task for Lead 114,2025-10-04 20:38:48.918022,2,23,1,Priority: Medium,SYSTEM,2025-10-03 20:38:48.918022
227,735,4,Task for Lead 735,2025-09-16 00:38:48.918207,4,40,0,Priority: Low,SYSTEM,2025-09-15 00:38:48.918207
228,888,3,Task for Lead 888,2025-10-03 00:38:48.918400,1,25,1,Priority: Low,SYSTEM,2025-10-02 00:38:48.918400
229,727,4,Task for Lead 727,2025-09-06 17:38:48.918588,3,19,0,Priority: Low,SYSTEM,2025-09-05 17:38:48.918588
230,626,2,Task for Lead 626,2025-10-04 02:38:48.918843,2,31,0,Priority: Low,SYSTEM,2025-10-03 02:38:48.918843
231,6,1,Task for Lead 6,2025-09-05 17:38:48.919038,4,45,0,Priority: Medium,SYSTEM,2025-09-04 17:38:48.919038
232,1200,3,Task for Lead 1200,2025-09-18 21:38:48.919323,4,51,1,Priority: High,SYSTEM,2025-09-17 21:38:48.919323
233,934,1,Task for Lead 934,2025-08-30 00:38:48.919518,3,17,1,Priority: Medium,SYSTEM,2025-08-29 00:38:48.919518
234,342,3,Task for Lead 342,2025-08-30 17:38:48.919768,4,32,0,Priority: High,SYSTEM,2025-08-29 17:38:48.919768
235,865,1,Task for Lead 865,2025-10-09 00:38:48.919971,2,54,0,Priority: High,SYSTEM,2025-10-08 00:38:48.919971
236,820,4,Task for Lead 820,2025-10-08 21:38:48.920164,1,11,1,Priority: High,SYSTEM,2025-10-07 21:38:48.920164
237,1229,1,Task for Lead 1229,2025-10-02 19:38:48.920361,2,50,0,Priority: Medium,SYSTEM,2025-10-01 19:38:48.920361
238,366,5,Task for Lead 366,2025-09-24 23:38:48.920549,2,23,0,Priority: High,SYSTEM,2025-09-23 23:38:48.920549
239,173,3,Task for Lead 173,2025-09-25 00:38:48.920795,2,41,0,Priority: High,SYSTEM,2025-09-24 00:38:48.920795
240,914,5,Task for Lead 914,2025-09-11 01:38:48.920997,4,5,1,Priority: Low,SYSTEM,2025-09-10 01:38:48.920997
241,984,2,Task for Lead 984,2025-09-27 03:38:48.921184,2,32,0,Priority: High,SYSTEM,2025-09-26 03:38:48.921184
242,554,1,Task for Lead 554,2025-09-18 18:38:48.921403,3,28,0,Priority: Low,SYSTEM,2025-09-17 18:38:48.921403
243,95,2,Task for Lead 95,2025-09-02 19:38:48.921591,3,27,1,Priority: Medium,SYSTEM,2025-09-01 19:38:48.921591
244,162,2,Task for Lead 162,2025-10-21 23:38:48.921842,1,41,1,Priority: Low,SYSTEM,2025-10-20 23:38:48.921842
245,605,1,Task for Lead 605,2025-09-27 22:38:48.922033,1,23,1,Priority: High,SYSTEM,2025-09-26 22:38:48.922033
246,72,5,Task for Lead 72,2025-10-21 22:38:48.922224,2,40,0,Priority: Low,SYSTEM,2025-10-20 22:38:48.922224
247,803,1,Task for Lead 803,2025-09-12 01:38:48.922412,3,12,0,Priority: Medium,SYSTEM,2025-09-11 01:38:48.922412
248,602,1,Task for Lead 602,2025-08-28 19:38:48.922599,3,33,0,Priority: Medium,SYSTEM,2025-08-27 19:38:48.922599
249,185,5,Task for Lead 185,2025-10-18 21:38:48.922857,1,32,0,Priority: Low,SYSTEM,2025-10-17 21:38:48.922857
250,855,3,Task for Lead 855,2025-09-01 18:38:48.923047,4,22,0,Priority: High,SYSTEM,2025-08-31 18:38:48.923047
251,31,2,Task for Lead 31,2025-09-12 20:38:48.923603,3,3,0,Priority: Medium,SYSTEM,2025-09-11 20:38:48.923603
252,723,4,Task for Lead 723,2025-10-06 23:38:48.923885,1,40,1,Priority: Low,SYSTEM,2025-10-05 23:38:48.923885
253,711,4,Task for Lead 711,2025-09-26 03:38:48.924078,2,16,0,Priority: High,SYSTEM,2025-09-25 03:38:48.924078
254,908,1,Task for Lead 908,2025-08-25 21:38:48.924272,4,53,0,Priority: Low,SYSTEM,2025-08-24 21:38:48.924272
255,695,1,Task for Lead 695,2025-10-11 02:38:48.924458,1,38,1,Priority: Medium,SYSTEM,2025-10-10 02:38:48.924458
256,540,5,Task for Lead 540,2025-10-06 03:38:48.924647,1,34,1,Priority: Low,SYSTEM,2025-10-05 03:38:48.924647
257,1065,3,Task for Lead 1065,2025-09-24 03:38:48.924915,1,31,1,Priority: High,SYSTEM,2025-09-23 03:38:48.924915
258,1096,5,Task for Lead 1096,2025-10-12 01:38:48.925104,2,45,0,Priority: High,SYSTEM,2025-10-11 01:38:48.925104
259,55,4,Task for Lead 55,2025-09-13 01:38:48.925297,3,36,0,Priority: Low,SYSTEM,2025-09-12 01:38:48.925297
260,280,1,Task for Lead 280,2025-09-05 22:38:48.925489,4,32,1,Priority: Low,SYSTEM,2025-09-04 22:38:48.925489
261,450,2,Task for Lead 450,2025-10-19 22:38:48.925723,1,48,1,Priority: Medium,SYSTEM,2025-10-18 22:38:48.925723
262,923,1,Task for Lead 923,2025-09-13 23:38:48.925932,3,15,0,Priority: Low,SYSTEM,2025-09-12 23:38:48.925932
263,185,1,Task for Lead 185,2025-08-25 19:38:48.926117,4,33,0,Priority: Medium,SYSTEM,2025-08-24 19:38:48.926117
264,64,4,Task for Lead 64,2025-10-16 20:38:48.926312,2,13,0,Priority: Low,SYSTEM,2025-10-15 20:38:48.926312
265,669,4,Task for Lead 669,2025-08-23 21:38:48.926504,4,16,1,Priority: High,SYSTEM,2025-08-22 21:38:48.926504
266,147,3,Task for Lead 147,2025-10-02 20:38:48.926751,2,43,0,Priority: Medium,SYSTEM,2025-10-01 20:38:48.926751
267,1240,1,Task for Lead 1240,2025-08-31 01:38:48.926953,4,25,0,Priority: Medium,SYSTEM,2025-08-30 01:38:48.926953
268,125,5,Task for Lead 125,2025-09-09 23:38:48.927215,3,4,0,Priority: High,SYSTEM,2025-09-08 23:38:48.927215
269,594,3,Task for Lead 594,2025-10-10 19:38:48.927423,1,10,1,Priority: Low,SYSTEM,2025-10-09 19:38:48.927423
270,89,2,Task for Lead 89,2025-10-05 23:38:48.927615,2,48,1,Priority: High,SYSTEM,2025-10-04 23:38:48.927615
271,1186,5,Task for Lead 1186,2025-09-06 21:38:48.927886,3,18,0,Priority: Medium,SYSTEM,2025-09-05 21:38:48.927886
272,1006,4,Task for Lead 1006,2025-10-21 00:38:48.928077,1,46,0,Priority: High,SYSTEM,2025-10-20 00:38:48.928077
273,93,2,Task for Lead 93,2025-09-17 01:38:48.928270,4,34,1,Priority: Low,SYSTEM,2025-09-16 01:38:48.928270
274,484,2,Task for Lead 484,2025-10-05 00:38:48.928456,2,44,1,Priority: Medium,SYSTEM,2025-10-04 00:38:48.928456
275,825,4,Task for Lead 825,2025-10-09 01:38:48.928643,2,8,0,Priority: Medium,SYSTEM,2025-10-08 01:38:48.928643
276,998,5,Task for Lead 998,2025-10-09 21:38:48.928907,1,22,1,Priority: Low,SYSTEM,2025-10-08 21:38:48.928907
277,936,4,Task for Lead 936,2025-09-02 01:38:48.929096,3,50,0,Priority: High,SYSTEM,2025-09-01 01:38:48.929096
278,288,3,Task for Lead 288,2025-08-23 19:38:48.929291,3,43,0,Priority: Medium,SYSTEM,2025-08-22 19:38:48.929291
279,892,4,Task for Lead 892,2025-09-02 21:38:48.929479,4,14,0,Priority: Medium,SYSTEM,2025-09-01 21:38:48.929479
280,605,4,Task for Lead 605,2025-10-07 01:38:48.929664,2,51,0,Priority: Medium,SYSTEM,2025-10-06 01:38:48.929664
281,218,3,Task for Lead 218,2025-10-08 23:38:48.929925,1,32,1,Priority: Medium,SYSTEM,2025-10-07 23:38:48.929925
282,829,1,Task for Lead 829,2025-08-27 20:38:48.930115,4,20,0,Priority: Medium,SYSTEM,2025-08-26 20:38:48.930115
283,472,1,Task for Lead 472,2025-09-02 01:38:48.930307,4,10,1,Priority: Medium,SYSTEM,2025-09-01 01:38:48.930307
284,87,4,Task for Lead 87,2025-08-30 20:38:48.930496,4,20,1,Priority: Medium,SYSTEM,2025-08-29 20:38:48.930496
285,281,1,Task for Lead 281,2025-09-09 00:38:48.930739,3,36,0,Priority: Low,SYSTEM,2025-09-08 00:38:48.930739
286,834,3,Task for Lead 834,2025-10-13 01:38:48.930941,1,48,0,Priority: Medium,SYSTEM,2025-10-12 01:38:48.930941
287,548,1,Task for Lead 548,2025-09-16 18:38:48.931197,4,33,1,Priority: High,SYSTEM,2025-09-15 18:38:48.931197
288,606,5,Task for Lead 606,2025-09-01 21:38:48.931405,4,52,0,Priority: Medium,SYSTEM,2025-08-31 21:38:48.931405
289,1234,3,Task for Lead 1234,2025-09-02 22:38:48.931595,4,19,0,Priority: Low,SYSTEM,2025-09-01 22:38:48.931595
290,833,2,Task for Lead 833,2025-10-01 03:38:48.931877,2,34,1,Priority: Low,SYSTEM,2025-09-30 03:38:48.931877
291,908,5,Task for Lead 908,2025-09-09 17:38:48.932068,4,46,1,Priority: Medium,SYSTEM,2025-09-08 17:38:48.932068
292,238,4,Task for Lead 238,2025-09-07 18:38:48.932262,3,48,1,Priority: Low,SYSTEM,2025-09-06 18:38:48.932262
293,507,3,Task for Lead 507,2025-10-09 02:38:48.932447,1,30,1,Priority: High,SYSTEM,2025-10-08 02:38:48.932447
294,95,1,Task for Lead 95,2025-09-13 22:38:48.932635,3,34,1,Priority: High,SYSTEM,2025-09-12 22:38:48.932635
295,1136,1,Task for Lead 1136,2025-09-17 18:38:48.932898,3,7,0,Priority: Medium,SYSTEM,2025-09-16 18:38:48.932898
296,1058,5,Task for Lead 1058,2025-10-14 19:38:48.933086,2,38,0,Priority: High,SYSTEM,2025-10-13 19:38:48.933086
297,1068,4,Task for Lead 1068,2025-08-25 19:38:48.933278,4,7,0,Priority: Low,SYSTEM,2025-08-24 19:38:48.933278
298,1001,1,Task for Lead 1001,2025-10-09 23:38:48.933462,1,31,0,Priority: Medium,SYSTEM,2025-10-08 23:38:48.933462
299,951,3,Task for Lead 951,2025-09-08 18:38:48.933651,4,43,1,Priority: Medium,SYSTEM,2025-09-07 18:38:48.933651
300,485,5,Task for Lead 485,2025-10-11 20:38:48.933905,1,26,0,Priority: High,SYSTEM,2025-10-10 20:38:48.933905
301,685,4,Task for Lead 685,2025-10-19 01:38:48.934093,1,32,1,Priority: Medium,SYSTEM,2025-10-18 01:38:48.934093
302,837,5,Task for Lead 837,2025-08-31 23:38:48.934286,3,14,0,Priority: High,SYSTEM,2025-08-30 23:38:48.934286
303,333,1,Task for Lead 333,2025-10-06 22:38:48.934473,2,27,1,Priority: Low,SYSTEM,2025-10-05 22:38:48.934473
304,327,3,Task for Lead 327,2025-10-11 03:38:48.934657,1,11,1,Priority: Low,SYSTEM,2025-10-10 03:38:48.934657
305,851,5,Task for Lead 851,2025-10-16 22:38:48.934914,1,8,1,Priority: High,SYSTEM,2025-10-15 22:38:48.934914
306,608,5,Task for Lead 608,2025-09-08 23:38:48.935179,4,7,0,Priority: Medium,SYSTEM,2025-09-07 23:38:48.935179
307,1053,3,Task for Lead 1053,2025-09-28 20:38:48.935401,1,10,0,Priority: Low,SYSTEM,2025-09-27 20:38:48.935401
308,373,2,Task for Lead 373,2025-09-17 19:38:48.935590,4,38,0,Priority: High,SYSTEM,2025-09-16 19:38:48.935590
309,392,2,Task for Lead 392,2025-10-14 23:38:48.935886,1,23,0,Priority: Low,SYSTEM,2025-10-13 23:38:48.935886
310,36,2,Task for Lead 36,2025-09-24 03:38:48.936082,2,11,1,Priority: High,SYSTEM,2025-09-23 03:38:48.936082
311,113,3,Task for Lead 113,2025-10-19 01:38:48.936276,1,25,0,Priority: Medium,SYSTEM,2025-10-18 01:38:48.936276
312,322,4,Task for Lead 322,2025-10-21 20:38:48.936463,1,43,0,Priority: Medium,SYSTEM,2025-10-20 20:38:48.936463
313,409,5,Task for Lead 409,2025-08-31 18:38:48.936651,3,34,1,Priority: Medium,SYSTEM,2025-08-30 18:38:48.936651
314,959,2,Task for Lead 959,2025-10-13 22:38:48.936915,2,13,1,Priority: High,SYSTEM,2025-10-12 22:38:48.936915
315,1115,5,Task for Lead 1115,2025-09-18 23:38:48.937102,4,17,1,Priority: Low,SYSTEM,2025-09-17 23:38:48.937102
316,1074,1,Task for Lead 1074,2025-09-24 21:38:48.937294,2,41,0,Priority: Low,SYSTEM,2025-09-23 21:38:48.937294
317,409,2,Task for Lead 409,2025-10-14 19:38:48.937482,2,40,0,Priority: Low,SYSTEM,2025-10-13 19:38:48.937482
318,74,4,Task for Lead 74,2025-10-09 00:38:48.937709,2,44,1,Priority: Low,SYSTEM,2025-10-08 00:38:48.937709
319,361,5,Task for Lead 361,2025-09-06 18:38:48.937929,3,7,0,Priority: Low,SYSTEM,2025-09-05 18:38:48.937929
320,1043,2,Task for Lead 1043,2025-10-16 02:38:48.938116,2,51,1,Priority: High,SYSTEM,2025-10-15 02:38:48.938116
321,1081,1,Task for Lead 1081,2025-09-10 00:38:48.938310,4,10,1,Priority: Medium,SYSTEM,2025-09-09 00:38:48.938310
322,434,2,Task for Lead 434,2025-10-03 03:38:48.938497,1,4,0,Priority: Low,SYSTEM,2025-10-02 03:38:48.938497
323,261,3,Task for Lead 261,2025-08-27 21:38:48.938737,4,5,0,Priority: Medium,SYSTEM,2025-08-26 21:38:48.938737
324,361,3,Task for Lead 361,2025-09-03 18:38:48.938937,4,36,1,Priority: Low,SYSTEM,2025-09-02 18:38:48.938937
325,1184,5,Task for Lead 1184,2025-08-28 23:38:48.939286,4,34,0,Priority: Medium,SYSTEM,2025-08-27 23:38:48.939286
326,1202,3,Task for Lead 1202,2025-09-07 22:38:48.939507,3,25,0,Priority: High,SYSTEM,2025-09-06 22:38:48.939507
327,910,3,Task for Lead 910,2025-10-18 00:38:48.939759,1,47,0,Priority: Medium,SYSTEM,2025-10-17 00:38:48.939759
328,88,1,Task for Lead 88,2025-10-12 00:38:48.939962,2,25,1,Priority: Medium,SYSTEM,2025-10-11 00:38:48.939962
329,55,1,Task for Lead 55,2025-10-17 19:38:48.940153,1,47,0,Priority: High,SYSTEM,2025-10-16 19:38:48.940153
330,138,5,Task for Lead 138,2025-08-26 17:38:48.940347,4,40,0,Priority: High,SYSTEM,2025-08-25 17:38:48.940347
331,307,4,Task for Lead 307,2025-09-01 23:38:48.940535,3,32,0,Priority: High,SYSTEM,2025-08-31 23:38:48.940535
332,848,5,Task for Lead 848,2025-08-25 17:38:48.940790,3,17,0,Priority: High,SYSTEM,2025-08-24 17:38:48.940790
333,308,3,Task for Lead 308,2025-08-28 17:38:48.940991,4,44,0,Priority: Low,SYSTEM,2025-08-27 17:38:48.940991
334,467,1,Task for Lead 467,2025-09-14 17:38:48.941177,3,22,0,Priority: Medium,SYSTEM,2025-09-13 17:38:48.941177
335,1237,2,Task for Lead 1237,2025-10-20 22:38:48.941392,1,20,1,Priority: High,SYSTEM,2025-10-19 22:38:48.941392
336,454,5,Task for Lead 454,2025-09-17 00:38:48.941580,3,44,1,Priority: High,SYSTEM,2025-09-16 00:38:48.941580
337,302,3,Task for Lead 302,2025-08-27 19:38:48.941830,3,31,0,Priority: Low,SYSTEM,2025-08-26 19:38:48.941830
338,805,4,Task for Lead 805,2025-09-02 17:38:48.942027,4,45,0,Priority: Low,SYSTEM,2025-09-01 17:38:48.942027
339,263,3,Task for Lead 263,2025-09-12 20:38:48.942211,3,51,0,Priority: High,SYSTEM,2025-09-11 20:38:48.942211
340,1077,4,Task for Lead 1077,2025-08-31 19:38:48.942404,4,27,0,Priority: Low,SYSTEM,2025-08-30 19:38:48.942404
341,101,3,Task for Lead 101,2025-08-27 01:38:48.942591,3,7,1,Priority: Medium,SYSTEM,2025-08-26 01:38:48.942591
342,23,2,Task for Lead 23,2025-09-06 22:38:48.942844,3,18,0,Priority: High,SYSTEM,2025-09-05 22:38:48.942844
343,892,4,Task for Lead 892,2025-09-13 00:38:48.943037,4,11,1,Priority: High,SYSTEM,2025-09-12 00:38:48.943037
344,665,2,Task for Lead 665,2025-10-05 23:38:48.943319,1,18,1,Priority: High,SYSTEM,2025-10-04 23:38:48.943319
345,395,5,Task for Lead 395,2025-10-02 19:38:48.943511,1,53,1,Priority: Low,SYSTEM,2025-10-01 19:38:48.943511
346,982,1,Task for Lead 982,2025-09-20 21:38:48.943774,4,39,0,Priority: Low,SYSTEM,2025-09-19 21:38:48.943774
347,201,3,Task for Lead 201,2025-10-21 20:38:48.943977,2,41,0,Priority: Medium,SYSTEM,2025-10-20 20:38:48.943977
348,101,5,Task for Lead 101,2025-10-18 20:38:48.944163,1,25,0,Priority: High,SYSTEM,2025-10-17 20:38:48.944163
349,1123,1,Task for Lead 1123,2025-09-15 19:38:48.944356,3,10,0,Priority: High,SYSTEM,2025-09-14 19:38:48.944356
350,736,2,Task for Lead 736,2025-10-20 23:38:48.944543,1,28,0,Priority: Low,SYSTEM,2025-10-19 23:38:48.944543
351,1201,5,Task for Lead 1201,2025-09-20 20:38:48.944798,4,8,0,Priority: Low,SYSTEM,2025-09-19 20:38:48.944798
352,624,2,Task for Lead 624,2025-09-13 17:38:48.945000,3,30,0,Priority: Medium,SYSTEM,2025-09-12 17:38:48.945000
353,1101,1,Task for Lead 1101,2025-08-30 20:38:48.945185,3,52,0,Priority: Low,SYSTEM,2025-08-29 20:38:48.945185
354,762,4,Task for Lead 762,2025-09-04 23:38:48.945379,4,8,0,Priority: Low,SYSTEM,2025-09-03 23:38:48.945379
355,926,4,Task for Lead 926,2025-10-06 22:38:48.945566,2,55,1,Priority: Medium,SYSTEM,2025-10-05 22:38:48.945566
356,970,3,Task for Lead 970,2025-09-23 22:38:48.945815,1,28,0,Priority: Medium,SYSTEM,2025-09-22 22:38:48.945815
357,159,1,Task for Lead 159,2025-08-24 23:38:48.946013,4,47,1,Priority: Low,SYSTEM,2025-08-23 23:38:48.946013
358,914,1,Task for Lead 914,2025-10-09 21:38:48.946199,1,51,0,Priority: Low,SYSTEM,2025-10-08 21:38:48.946199
359,177,3,Task for Lead 177,2025-09-07 01:38:48.946394,3,10,0,Priority: High,SYSTEM,2025-09-06 01:38:48.946394
360,469,3,Task for Lead 469,2025-09-11 22:38:48.946583,3,46,0,Priority: Medium,SYSTEM,2025-09-10 22:38:48.946583
361,830,1,Task for Lead 830,2025-10-18 23:38:48.946838,1,48,1,Priority: Low,SYSTEM,2025-10-17 23:38:48.946838
362,1072,1,Task for Lead 1072,2025-08-28 18:38:48.947034,4,21,0,Priority: Low,SYSTEM,2025-08-27 18:38:48.947034
363,999,5,Task for Lead 999,2025-09-16 18:38:48.947320,4,15,1,Priority: Low,SYSTEM,2025-09-15 18:38:48.947320
364,90,3,Task for Lead 90,2025-09-07 22:38:48.947514,3,49,0,Priority: Low,SYSTEM,2025-09-06 22:38:48.947514
365,1052,2,Task for Lead 1052,2025-10-02 23:38:48.947787,2,34,0,Priority: Low,SYSTEM,2025-10-01 23:38:48.947787
366,569,3,Task for Lead 569,2025-10-08 22:38:48.947993,1,17,1,Priority: High,SYSTEM,2025-10-07 22:38:48.947993
367,820,4,Task for Lead 820,2025-10-20 23:38:48.948180,1,44,1,Priority: Low,SYSTEM,2025-10-19 23:38:48.948180
368,1057,2,Task for Lead 1057,2025-10-12 21:38:48.948377,2,3,1,Priority: Low,SYSTEM,2025-10-11 21:38:48.948377
369,574,4,Task for Lead 574,2025-09-11 01:38:48.948564,3,33,1,Priority: High,SYSTEM,2025-09-10 01:38:48.948564
370,716,4,Task for Lead 716,2025-09-15 00:38:48.948818,3,14,0,Priority: Low,SYSTEM,2025-09-14 00:38:48.948818
371,424,5,Task for Lead 424,2025-10-07 21:38:48.949017,2,31,0,Priority: High,SYSTEM,2025-10-06 21:38:48.949017
372,106,5,Task for Lead 106,2025-10-06 19:38:48.949202,2,16,0,Priority: Low,SYSTEM,2025-10-05 19:38:48.949202
373,907,1,Task for Lead 907,2025-08-26 01:38:48.949400,4,16,0,Priority: Low,SYSTEM,2025-08-25 01:38:48.949400
374,808,4,Task for Lead 808,2025-09-11 21:38:48.949587,4,8,1,Priority: Medium,SYSTEM,2025-09-10 21:38:48.949587
375,585,5,Task for Lead 585,2025-10-16 22:38:48.949843,2,32,0,Priority: Medium,SYSTEM,2025-10-15 22:38:48.949843
376,486,1,Task for Lead 486,2025-09-05 22:38:48.950040,3,39,0,Priority: High,SYSTEM,2025-09-04 22:38:48.950040
377,1169,2,Task for Lead 1169,2025-09-20 19:38:48.950237,4,11,0,Priority: Medium,SYSTEM,2025-09-19 19:38:48.950237
378,571,5,Task for Lead 571,2025-08-26 21:38:48.950425,3,19,1,Priority: High,SYSTEM,2025-08-25 21:38:48.950425
379,764,5,Task for Lead 764,2025-09-23 23:38:48.950613,1,54,0,Priority: Medium,SYSTEM,2025-09-22 23:38:48.950613
380,610,2,Task for Lead 610,2025-09-27 02:38:48.950878,2,20,0,Priority: Low,SYSTEM,2025-09-26 02:38:48.950878
381,732,3,Task for Lead 732,2025-10-09 22:38:48.951066,1,20,1,Priority: Medium,SYSTEM,2025-10-08 22:38:48.951066
382,1229,4,Task for Lead 1229,2025-10-20 22:38:48.951346,1,16,0,Priority: Low,SYSTEM,2025-10-19 22:38:48.951346
383,74,2,Task for Lead 74,2025-10-17 02:38:48.951536,2,18,0,Priority: Medium,SYSTEM,2025-10-16 02:38:48.951536
384,1153,3,Task for Lead 1153,2025-10-03 23:38:48.951785,2,25,0,Priority: Medium,SYSTEM,2025-10-02 23:38:48.951785
385,1195,4,Task for Lead 1195,2025-09-30 20:38:48.951989,1,17,0,Priority: Low,SYSTEM,2025-09-29 20:38:48.951989
386,1085,4,Task for Lead 1085,2025-10-03 23:38:48.952174,2,11,0,Priority: Low,SYSTEM,2025-10-02 23:38:48.952174
387,640,2,Task for Lead 640,2025-10-06 01:38:48.952367,1,44,0,Priority: Low,SYSTEM,2025-10-05 01:38:48.952367
388,450,5,Task for Lead 450,2025-10-19 00:38:48.952555,2,25,1,Priority: High,SYSTEM,2025-10-18 00:38:48.952555
389,290,2,Task for Lead 290,2025-09-29 01:38:48.952799,1,16,1,Priority: Low,SYSTEM,2025-09-28 01:38:48.952799
390,192,3,Task for Lead 192,2025-09-04 21:38:48.952998,3,35,0,Priority: High,SYSTEM,2025-09-03 21:38:48.952998
391,537,2,Task for Lead 537,2025-09-11 22:38:48.953185,3,5,1,Priority: Low,SYSTEM,2025-09-10 22:38:48.953185
392,1060,1,Task for Lead 1060,2025-08-31 18:38:48.953379,4,53,1,Priority: High,SYSTEM,2025-08-30 18:38:48.953379
393,575,4,Task for Lead 575,2025-09-15 22:38:48.953564,3,36,0,Priority: Low,SYSTEM,2025-09-14 22:38:48.953564
394,415,5,Task for Lead 415,2025-08-23 18:38:48.953811,3,9,0,Priority: Medium,SYSTEM,2025-08-22 18:38:48.953811
395,1201,5,Task for Lead 1201,2025-09-30 19:38:48.954008,1,50,0,Priority: Low,SYSTEM,2025-09-29 19:38:48.954008
396,720,5,Task for Lead 720,2025-09-27 00:38:48.954191,2,23,1,Priority: High,SYSTEM,2025-09-26 00:38:48.954191
397,107,1,Task for Lead 107,2025-09-07 00:38:48.954384,3,1,0,Priority: Medium,SYSTEM,2025-09-06 00:38:48.954384
398,283,1,Task for Lead 283,2025-10-07 02:38:48.954570,2,21,1,Priority: Low,SYSTEM,2025-10-06 02:38:48.954570
399,744,4,Task for Lead 744,2025-10-08 20:38:48.954815,1,18,0,Priority: Medium,SYSTEM,2025-10-07 20:38:48.954815
400,238,1,Task for Lead 238,2025-10-03 01:38:48.955015,2,35,0,Priority: Medium,SYSTEM,2025-10-02 01:38:48.955015
401,998,2,Task for Lead 998,2025-10-07 23:38:48.955292,2,49,0,Priority: Medium,SYSTEM,2025-10-06 23:38:48.955292
402,1146,4,Task for Lead 1146,2025-10-04 19:38:48.955487,1,38,0,Priority: High,SYSTEM,2025-10-03 19:38:48.955487
403,224,2,Task for Lead 224,2025-10-12 03:38:48.955727,1,12,0,Priority: Medium,SYSTEM,2025-10-11 03:38:48.955727
404,71,3,Task for Lead 71,2025-09-08 17:38:48.955937,3,15,0,Priority: Medium,SYSTEM,2025-09-07 17:38:48.955937
