LeadCallId,LeadId,CallId,CallDateTime,DurationSeconds,CallStatusId,SentimentId,AssignedAgentId,CallDirection,IsAIGenerated,CreatedBy,CreatedOn
216,147,CALL000216,2025-09-20 19:38:45.866544,372,1,3.0,32,Outbound,1,SYSTEM,2025-09-20 19:38:45.866544
217,104,CALL000217,2025-09-03 22:38:45.866806,46,5,,31,Outbound,0,SYSTEM,2025-09-03 22:38:45.866806
218,383,CALL000218,2025-09-03 21:38:45.866998,52,4,,22,Outbound,0,SYSTEM,2025-09-03 21:38:45.866998
219,496,CALL000219,2025-08-30 20:38:45.867316,33,3,,15,Outbound,1,SYSTEM,2025-08-30 20:38:45.867316
220,860,CALL000220,2025-09-21 19:38:45.867513,57,3,,39,Outbound,0,SYSTEM,2025-09-21 19:38:45.867513
221,876,CALL000221,2025-09-13 00:38:45.867744,361,1,5.0,31,Outbound,0,SYSTEM,2025-09-13 00:38:45.867744
222,342,CALL000222,2025-09-01 23:38:45.867963,11,2,,40,Inbound,1,SYSTEM,2025-09-01 23:38:45.867963
223,308,CALL000223,2025-09-10 19:38:45.868148,113,1,4.0,47,Outbound,0,SYSTEM,2025-09-10 19:38:45.868148
224,65,CALL000224,2025-09-21 23:38:45.868365,898,1,2.0,52,Outbound,0,SYSTEM,2025-09-21 23:38:45.868365
225,534,CALL000225,2025-08-24 17:38:45.868571,17,4,,33,Outbound,0,SYSTEM,2025-08-24 17:38:45.868571
226,76,CALL000226,2025-08-27 19:38:45.868809,22,2,,7,Inbound,0,SYSTEM,2025-08-27 19:38:45.868809
227,657,CALL000227,2025-09-03 00:38:45.869001,87,1,4.0,1,Outbound,0,SYSTEM,2025-09-03 00:38:45.869001
228,982,CALL000228,2025-08-24 23:38:45.869207,52,3,,44,Outbound,1,SYSTEM,2025-08-24 23:38:45.869207
229,1240,CALL000229,2025-09-22 01:38:45.869400,12,2,,40,Outbound,1,SYSTEM,2025-09-22 01:38:45.869400
230,746,CALL000230,2025-08-24 01:38:45.869609,56,5,,43,Outbound,0,SYSTEM,2025-08-24 01:38:45.869609
231,1062,CALL000231,2025-09-04 00:38:45.869847,33,5,,1,Outbound,0,SYSTEM,2025-09-04 00:38:45.869847
232,44,CALL000232,2025-08-24 20:38:45.870035,47,5,,20,Outbound,0,SYSTEM,2025-08-24 20:38:45.870035
233,657,CALL000233,2025-09-19 00:38:45.870220,54,1,3.0,28,Inbound,0,SYSTEM,2025-09-19 00:38:45.870220
234,1180,CALL000234,2025-09-13 18:38:45.870438,336,1,3.0,36,Outbound,0,SYSTEM,2025-09-13 18:38:45.870438
235,44,CALL000235,2025-09-12 23:38:45.870642,24,2,,1,Outbound,0,SYSTEM,2025-09-12 23:38:45.870642
236,901,CALL000236,2025-09-17 18:38:45.870878,557,1,1.0,38,Outbound,0,SYSTEM,2025-09-17 18:38:45.870878
237,173,CALL000237,2025-09-01 21:38:45.871149,44,2,,38,Outbound,0,SYSTEM,2025-09-01 21:38:45.871149
238,855,CALL000238,2025-09-19 19:38:45.871359,33,2,,38,Outbound,1,SYSTEM,2025-09-19 19:38:45.871359
239,565,CALL000239,2025-08-24 19:38:45.871546,765,1,5.0,17,Outbound,0,SYSTEM,2025-08-24 19:38:45.871546
240,608,CALL000240,2025-09-07 18:38:45.871811,44,2,,3,Outbound,1,SYSTEM,2025-09-07 18:38:45.871811
241,535,CALL000241,2025-09-08 17:38:45.872006,51,3,,49,Outbound,1,SYSTEM,2025-09-08 17:38:45.872006
242,847,CALL000242,2025-09-07 18:38:45.872194,149,1,2.0,17,Outbound,0,SYSTEM,2025-09-07 18:38:45.872194
243,11,CALL000243,2025-09-16 00:38:45.872412,876,1,4.0,34,Outbound,0,SYSTEM,2025-09-16 00:38:45.872412
244,384,CALL000244,2025-09-04 18:38:45.872619,45,4,,18,Outbound,1,SYSTEM,2025-09-04 18:38:45.872619
245,710,CALL000245,2025-09-01 21:38:45.872861,18,5,,44,Outbound,1,SYSTEM,2025-09-01 21:38:45.872861
246,504,CALL000246,2025-09-16 17:38:45.873055,17,2,,46,Inbound,1,SYSTEM,2025-09-16 17:38:45.873055
247,191,CALL000247,2025-09-11 01:38:45.873249,488,1,3.0,9,Outbound,1,SYSTEM,2025-09-11 01:38:45.873249
248,635,CALL000248,2025-09-02 21:38:45.873462,828,1,1.0,30,Outbound,1,SYSTEM,2025-09-02 21:38:45.873462
249,48,CALL000249,2025-09-12 01:38:45.873713,423,1,1.0,30,Outbound,1,SYSTEM,2025-09-12 01:38:45.873713
250,623,CALL000250,2025-09-01 01:38:45.873936,12,3,,50,Inbound,0,SYSTEM,2025-09-01 01:38:45.873936
251,1014,CALL000251,2025-08-26 18:38:45.874121,57,2,,52,Outbound,1,SYSTEM,2025-08-26 18:38:45.874121
252,1131,CALL000252,2025-08-26 17:38:45.874313,10,2,,40,Inbound,0,SYSTEM,2025-08-26 17:38:45.874313
253,485,CALL000253,2025-09-04 01:38:45.874506,50,5,,14,Outbound,0,SYSTEM,2025-09-04 01:38:45.874506
254,738,CALL000254,2025-09-02 01:38:45.874741,24,4,,4,Outbound,0,SYSTEM,2025-09-02 01:38:45.874741
255,991,CALL000255,2025-09-14 22:38:45.874938,529,1,1.0,36,Outbound,0,SYSTEM,2025-09-14 22:38:45.874938
256,1140,CALL000256,2025-09-18 21:38:45.875211,147,1,3.0,48,Outbound,1,SYSTEM,2025-09-18 21:38:45.875211
257,244,CALL000257,2025-08-27 20:38:45.875443,36,2,,1,Inbound,0,SYSTEM,2025-08-27 20:38:45.875443
258,413,CALL000258,2025-09-05 01:38:45.875630,10,2,,5,Outbound,1,SYSTEM,2025-09-05 01:38:45.875630
259,988,CALL000259,2025-09-04 17:38:45.875871,45,2,,33,Inbound,1,SYSTEM,2025-09-04 17:38:45.875871
260,1113,CALL000260,2025-08-29 23:38:45.876059,36,2,,3,Outbound,0,SYSTEM,2025-08-29 23:38:45.876059
261,958,CALL000261,2025-09-13 19:38:45.876252,338,1,1.0,35,Outbound,1,SYSTEM,2025-09-13 19:38:45.876252
262,612,CALL000262,2025-09-21 23:38:45.876464,16,2,,46,Outbound,1,SYSTEM,2025-09-21 23:38:45.876464
263,451,CALL000263,2025-09-17 00:38:45.876663,576,1,3.0,25,Outbound,0,SYSTEM,2025-09-17 00:38:45.876663
264,926,CALL000264,2025-09-09 21:38:45.876923,55,4,,45,Outbound,0,SYSTEM,2025-09-09 21:38:45.876923
265,868,CALL000265,2025-08-30 20:38:45.877110,46,4,,44,Inbound,0,SYSTEM,2025-08-30 20:38:45.877110
266,1041,CALL000266,2025-08-30 20:38:45.877302,443,1,3.0,53,Outbound,0,SYSTEM,2025-08-30 20:38:45.877302
267,1199,CALL000267,2025-09-14 19:38:45.877510,52,2,,15,Outbound,1,SYSTEM,2025-09-14 19:38:45.877510
268,56,CALL000268,2025-09-14 22:38:45.877733,35,2,,33,Outbound,1,SYSTEM,2025-09-14 22:38:45.877733
269,1037,CALL000269,2025-09-06 19:38:45.877928,94,1,2.0,16,Outbound,0,SYSTEM,2025-09-06 19:38:45.877928
270,717,CALL000270,2025-08-23 18:38:45.878137,764,1,2.0,25,Outbound,1,SYSTEM,2025-08-23 18:38:45.878137
271,230,CALL000271,2025-08-28 17:38:45.878354,57,2,,38,Outbound,0,SYSTEM,2025-08-28 17:38:45.878354
272,928,CALL000272,2025-09-03 23:38:45.878540,24,2,,41,Inbound,0,SYSTEM,2025-09-03 23:38:45.878540
273,643,CALL000273,2025-09-07 21:38:45.878765,332,1,2.0,21,Outbound,1,SYSTEM,2025-09-07 21:38:45.878765
274,606,CALL000274,2025-09-09 18:38:45.878985,41,4,,17,Outbound,0,SYSTEM,2025-09-09 18:38:45.878985
275,856,CALL000275,2025-08-28 19:38:45.879251,30,4,,46,Outbound,0,SYSTEM,2025-08-28 19:38:45.879251
276,213,CALL000276,2025-09-06 20:38:45.879446,15,5,,22,Outbound,1,SYSTEM,2025-09-06 20:38:45.879446
277,577,CALL000277,2025-09-14 19:38:45.879633,205,1,1.0,46,Outbound,1,SYSTEM,2025-09-14 19:38:45.879633
278,1184,CALL000278,2025-09-12 23:38:45.879906,13,4,,21,Outbound,0,SYSTEM,2025-09-12 23:38:45.879906
279,148,CALL000279,2025-08-23 22:38:45.880094,22,5,,15,Inbound,0,SYSTEM,2025-08-23 22:38:45.880094
280,36,CALL000280,2025-09-05 23:38:45.880292,35,2,,13,Outbound,0,SYSTEM,2025-09-05 23:38:45.880292
281,762,CALL000281,2025-08-29 23:38:45.880481,577,1,3.0,43,Outbound,1,SYSTEM,2025-08-29 23:38:45.880481
282,136,CALL000282,2025-08-25 17:38:45.880733,12,2,,21,Outbound,1,SYSTEM,2025-08-25 17:38:45.880733
283,869,CALL000283,2025-09-05 22:38:45.880929,17,4,,26,Outbound,0,SYSTEM,2025-09-05 22:38:45.880929
284,944,CALL000284,2025-09-20 22:38:45.881114,40,3,,14,Outbound,1,SYSTEM,2025-09-20 22:38:45.881114
285,150,CALL000285,2025-09-07 20:38:45.881333,47,5,,47,Outbound,0,SYSTEM,2025-09-07 20:38:45.881333
286,470,CALL000286,2025-09-14 21:38:45.881519,19,4,,46,Outbound,0,SYSTEM,2025-09-14 21:38:45.881519
287,829,CALL000287,2025-09-12 20:38:45.881753,70,1,3.0,26,Outbound,0,SYSTEM,2025-09-12 20:38:45.881753
288,28,CALL000288,2025-08-28 00:38:45.881976,47,3,,19,Outbound,1,SYSTEM,2025-08-28 00:38:45.881976
289,686,CALL000289,2025-09-17 19:38:45.882162,12,3,,9,Outbound,1,SYSTEM,2025-09-17 19:38:45.882162
290,996,CALL000290,2025-09-10 17:38:45.882355,55,5,,42,Outbound,1,SYSTEM,2025-09-10 17:38:45.882355
291,1110,CALL000291,2025-09-07 17:38:45.882543,18,2,,5,Outbound,1,SYSTEM,2025-09-07 17:38:45.882543
292,608,CALL000292,2025-09-03 20:38:45.882769,212,1,2.0,23,Outbound,1,SYSTEM,2025-09-03 20:38:45.882769
293,1056,CALL000293,2025-09-05 19:38:45.883194,622,1,2.0,4,Outbound,1,SYSTEM,2025-09-05 19:38:45.883194
294,539,CALL000294,2025-09-11 19:38:45.883459,342,1,4.0,48,Outbound,0,SYSTEM,2025-09-11 19:38:45.883459
295,605,CALL000295,2025-09-02 00:38:45.883715,45,2,,32,Outbound,1,SYSTEM,2025-09-02 00:38:45.883715
296,934,CALL000296,2025-09-17 01:38:45.883923,14,3,,54,Inbound,0,SYSTEM,2025-09-17 01:38:45.883923
297,929,CALL000297,2025-09-19 00:38:45.884109,38,1,1.0,44,Outbound,0,SYSTEM,2025-09-19 00:38:45.884109
298,101,CALL000298,2025-09-02 22:38:45.884333,201,1,4.0,14,Outbound,1,SYSTEM,2025-09-02 22:38:45.884333
299,1099,CALL000299,2025-09-08 19:38:45.884543,39,3,,45,Outbound,0,SYSTEM,2025-09-08 19:38:45.884543
300,951,CALL000300,2025-09-17 00:38:45.884772,44,4,,35,Outbound,0,SYSTEM,2025-09-17 00:38:45.884772
301,93,CALL000301,2025-09-11 22:38:45.884970,542,1,2.0,50,Outbound,0,SYSTEM,2025-09-11 22:38:45.884970
302,149,CALL000302,2025-09-21 20:38:45.885178,53,4,,3,Inbound,1,SYSTEM,2025-09-21 20:38:45.885178
303,142,CALL000303,2025-09-20 19:38:45.885373,57,5,,48,Outbound,1,SYSTEM,2025-09-20 19:38:45.885373
304,1008,CALL000304,2025-08-26 18:38:45.885558,131,1,2.0,25,Outbound,0,SYSTEM,2025-08-26 18:38:45.885558
305,1095,CALL000305,2025-09-15 17:38:45.885816,892,1,1.0,11,Outbound,1,SYSTEM,2025-09-15 17:38:45.885816
306,1092,CALL000306,2025-09-12 20:38:45.886028,19,2,,28,Outbound,1,SYSTEM,2025-09-12 20:38:45.886028
307,321,CALL000307,2025-09-10 18:38:45.886211,52,2,,48,Outbound,0,SYSTEM,2025-09-10 18:38:45.886211
308,718,CALL000308,2025-08-27 00:38:45.886409,898,1,3.0,20,Outbound,1,SYSTEM,2025-08-27 00:38:45.886409
309,932,CALL000309,2025-08-23 21:38:45.886617,214,1,2.0,34,Outbound,0,SYSTEM,2025-08-23 21:38:45.886617
310,283,CALL000310,2025-09-17 00:38:45.886880,248,1,4.0,40,Outbound,0,SYSTEM,2025-09-17 00:38:45.886880
311,509,CALL000311,2025-09-06 20:38:45.887166,50,3,,50,Outbound,0,SYSTEM,2025-09-06 20:38:45.887166
312,339,CALL000312,2025-08-23 18:38:45.887377,23,4,,12,Outbound,0,SYSTEM,2025-08-23 18:38:45.887377
313,861,CALL000313,2025-09-11 19:38:45.887565,43,1,2.0,10,Outbound,1,SYSTEM,2025-09-11 19:38:45.887565
314,779,CALL000314,2025-08-23 20:38:45.887833,10,2,,49,Outbound,1,SYSTEM,2025-08-23 20:38:45.887833
315,970,CALL000315,2025-09-12 00:38:45.888025,30,3,,51,Outbound,1,SYSTEM,2025-09-12 00:38:45.888025
316,524,CALL000316,2025-09-03 17:38:45.888208,54,2,,27,Outbound,0,SYSTEM,2025-09-03 17:38:45.888208
317,399,CALL000317,2025-08-25 01:38:45.888401,108,1,4.0,53,Outbound,0,SYSTEM,2025-08-25 01:38:45.888401
318,298,CALL000318,2025-09-08 17:38:45.888609,192,1,5.0,36,Outbound,1,SYSTEM,2025-09-08 17:38:45.888609
319,161,CALL000319,2025-09-03 23:38:45.888870,52,3,,51,Outbound,1,SYSTEM,2025-09-03 23:38:45.888870
320,473,CALL000320,2025-08-25 20:38:45.889057,36,2,,28,Outbound,0,SYSTEM,2025-08-25 20:38:45.889057
321,31,CALL000321,2025-09-12 19:38:45.889247,12,2,,9,Outbound,1,SYSTEM,2025-09-12 19:38:45.889247
322,894,CALL000322,2025-09-10 00:38:45.889434,46,2,,21,Outbound,0,SYSTEM,2025-09-10 00:38:45.889434
323,3,CALL000323,2025-09-11 19:38:45.889616,59,2,,32,Outbound,1,SYSTEM,2025-09-11 19:38:45.889616
324,706,CALL000324,2025-09-09 21:38:45.889853,37,2,,9,Inbound,0,SYSTEM,2025-09-09 21:38:45.889853
325,772,CALL000325,2025-08-28 20:38:45.890040,792,1,4.0,51,Outbound,1,SYSTEM,2025-08-28 20:38:45.890040
326,1097,CALL000326,2025-09-10 17:38:45.890258,408,1,3.0,46,Outbound,0,SYSTEM,2025-09-10 17:38:45.890258
327,1117,CALL000327,2025-09-19 22:38:45.890465,370,1,1.0,33,Outbound,1,SYSTEM,2025-09-19 22:38:45.890465
328,41,CALL000328,2025-08-27 18:38:45.890717,16,3,,42,Outbound,0,SYSTEM,2025-08-27 18:38:45.890717
329,384,CALL000329,2025-09-21 23:38:45.890945,15,2,,36,Outbound,1,SYSTEM,2025-09-21 23:38:45.890945
330,810,CALL000330,2025-08-28 17:38:45.891313,51,2,,30,Outbound,0,SYSTEM,2025-08-28 17:38:45.891313
331,613,CALL000331,2025-09-02 17:38:45.891514,52,2,,25,Outbound,0,SYSTEM,2025-09-02 17:38:45.891514
332,481,CALL000332,2025-08-30 18:38:45.891793,25,3,,49,Outbound,0,SYSTEM,2025-08-30 18:38:45.891793
333,1069,CALL000333,2025-09-05 17:38:45.892007,511,1,4.0,31,Outbound,0,SYSTEM,2025-09-05 17:38:45.892007
334,1055,CALL000334,2025-08-29 23:38:45.892217,467,1,4.0,36,Outbound,0,SYSTEM,2025-08-29 23:38:45.892217
335,1192,CALL000335,2025-08-28 20:38:45.892435,212,1,2.0,7,Outbound,0,SYSTEM,2025-08-28 20:38:45.892435
336,208,CALL000336,2025-09-14 17:38:45.892641,851,1,1.0,9,Outbound,1,SYSTEM,2025-09-14 17:38:45.892641
337,991,CALL000337,2025-08-29 23:38:45.892904,44,4,,25,Inbound,0,SYSTEM,2025-08-29 23:38:45.892904
338,285,CALL000338,2025-09-11 20:38:45.893093,29,2,,35,Outbound,0,SYSTEM,2025-09-11 20:38:45.893093
339,1082,CALL000339,2025-09-05 01:38:45.893287,39,3,,52,Inbound,0,SYSTEM,2025-09-05 01:38:45.893287
340,758,CALL000340,2025-08-26 18:38:45.893472,48,4,,40,Outbound,0,SYSTEM,2025-08-26 18:38:45.893472
341,858,CALL000341,2025-08-27 19:38:45.893658,25,5,,5,Outbound,0,SYSTEM,2025-08-27 19:38:45.893658
342,645,CALL000342,2025-09-13 19:38:45.893899,13,3,,23,Outbound,0,SYSTEM,2025-09-13 19:38:45.893899
343,296,CALL000343,2025-09-15 23:38:45.894087,50,4,,14,Outbound,0,SYSTEM,2025-09-15 23:38:45.894087
344,525,CALL000344,2025-09-09 00:38:45.894280,42,5,,15,Outbound,0,SYSTEM,2025-09-09 00:38:45.894280
345,589,CALL000345,2025-09-05 19:38:45.894467,54,3,,54,Outbound,0,SYSTEM,2025-09-05 19:38:45.894467
346,37,CALL000346,2025-09-02 21:38:45.894651,387,1,4.0,26,Outbound,0,SYSTEM,2025-09-02 21:38:45.894651
347,99,CALL000347,2025-09-14 19:38:45.894911,38,3,,45,Outbound,0,SYSTEM,2025-09-14 19:38:45.894911
348,366,CALL000348,2025-09-19 23:38:45.895169,10,2,,16,Outbound,0,SYSTEM,2025-09-19 23:38:45.895169
349,480,CALL000349,2025-09-01 21:38:45.895378,12,3,,17,Outbound,1,SYSTEM,2025-09-01 21:38:45.895378
350,450,CALL000350,2025-09-18 21:38:45.895566,14,3,,33,Outbound,1,SYSTEM,2025-09-18 21:38:45.895566
351,261,CALL000351,2025-09-03 21:38:45.895801,17,3,,8,Outbound,1,SYSTEM,2025-09-03 21:38:45.895801
352,1155,CALL000352,2025-09-15 01:38:45.895995,503,1,3.0,8,Inbound,1,SYSTEM,2025-09-15 01:38:45.895995
353,775,CALL000353,2025-09-07 19:38:45.896203,33,5,,30,Outbound,0,SYSTEM,2025-09-07 19:38:45.896203
354,1046,CALL000354,2025-08-24 19:38:45.896398,11,3,,54,Outbound,1,SYSTEM,2025-08-24 19:38:45.896398
355,213,CALL000355,2025-09-19 01:38:45.896583,52,5,,34,Outbound,0,SYSTEM,2025-09-19 01:38:45.896583
356,543,CALL000356,2025-09-13 23:38:45.896828,48,3,,27,Outbound,0,SYSTEM,2025-09-13 23:38:45.896828
357,296,CALL000357,2025-09-22 01:38:45.897019,24,3,,7,Inbound,1,SYSTEM,2025-09-22 01:38:45.897019
358,273,CALL000358,2025-08-23 18:38:45.897205,374,1,3.0,49,Outbound,1,SYSTEM,2025-08-23 18:38:45.897205
359,577,CALL000359,2025-08-29 00:38:45.897422,312,1,5.0,35,Inbound,0,SYSTEM,2025-08-29 00:38:45.897422
360,817,CALL000360,2025-09-01 19:38:45.897630,53,1,5.0,16,Inbound,1,SYSTEM,2025-09-01 19:38:45.897630
361,1174,CALL000361,2025-09-13 23:38:45.897896,51,2,,14,Outbound,1,SYSTEM,2025-09-13 23:38:45.897896
362,1185,CALL000362,2025-09-05 18:38:45.898084,14,5,,25,Inbound,0,SYSTEM,2025-09-05 18:38:45.898084
363,49,CALL000363,2025-09-14 17:38:45.898278,17,2,,21,Outbound,0,SYSTEM,2025-09-14 17:38:45.898278
364,1165,CALL000364,2025-08-23 17:38:45.898464,31,3,,30,Outbound,0,SYSTEM,2025-08-23 17:38:45.898464
365,1038,CALL000365,2025-08-25 01:38:45.898648,16,2,,13,Outbound,0,SYSTEM,2025-08-25 01:38:45.898648
366,644,CALL000366,2025-09-03 00:38:45.898886,11,3,,41,Outbound,0,SYSTEM,2025-09-03 00:38:45.898886
367,93,CALL000367,2025-09-21 17:38:45.899122,50,5,,26,Inbound,0,SYSTEM,2025-09-21 17:38:45.899122
368,1170,CALL000368,2025-09-02 00:38:45.899342,57,4,,18,Outbound,1,SYSTEM,2025-09-02 00:38:45.899342
369,585,CALL000369,2025-09-10 20:38:45.899528,48,2,,19,Outbound,0,SYSTEM,2025-09-10 20:38:45.899528
370,571,CALL000370,2025-09-08 00:38:45.899767,21,2,,30,Outbound,0,SYSTEM,2025-09-08 00:38:45.899767
371,28,CALL000371,2025-08-23 20:38:45.899967,57,2,,21,Outbound,0,SYSTEM,2025-08-23 20:38:45.899967
372,447,CALL000372,2025-09-13 00:38:45.900154,162,1,2.0,19,Outbound,1,SYSTEM,2025-09-13 00:38:45.900154
373,316,CALL000373,2025-08-28 01:38:45.900374,562,1,1.0,4,Inbound,0,SYSTEM,2025-08-28 01:38:45.900374
374,27,CALL000374,2025-09-04 18:38:45.900582,42,3,,40,Outbound,1,SYSTEM,2025-09-04 18:38:45.900582
375,562,CALL000375,2025-09-12 23:38:45.900817,140,1,2.0,43,Outbound,1,SYSTEM,2025-09-12 23:38:45.900817
376,671,CALL000376,2025-09-20 18:38:45.901029,18,5,,1,Outbound,1,SYSTEM,2025-09-20 18:38:45.901029
377,619,CALL000377,2025-09-16 23:38:45.901249,189,1,1.0,18,Outbound,0,SYSTEM,2025-09-16 23:38:45.901249
378,1206,CALL000378,2025-09-16 22:38:45.901462,36,4,,48,Outbound,0,SYSTEM,2025-09-16 22:38:45.901462
379,512,CALL000379,2025-09-04 20:38:45.901646,54,4,,52,Outbound,1,SYSTEM,2025-09-04 20:38:45.901646
380,567,CALL000380,2025-09-16 17:38:45.901886,32,2,,28,Outbound,1,SYSTEM,2025-09-16 17:38:45.901886
381,439,CALL000381,2025-09-20 01:38:45.902074,55,5,,13,Outbound,1,SYSTEM,2025-09-20 01:38:45.902074
382,394,CALL000382,2025-09-17 19:38:45.902268,19,2,,15,Outbound,0,SYSTEM,2025-09-17 19:38:45.902268
383,1114,CALL000383,2025-08-28 19:38:45.902454,16,2,,26,Outbound,0,SYSTEM,2025-08-28 19:38:45.902454
384,300,CALL000384,2025-09-08 17:38:45.902638,21,2,,10,Outbound,1,SYSTEM,2025-09-08 17:38:45.902638
385,517,CALL000385,2025-09-20 17:38:45.902881,37,2,,25,Inbound,1,SYSTEM,2025-09-20 17:38:45.902881
386,509,CALL000386,2025-09-12 01:38:45.903123,42,3,,50,Outbound,0,SYSTEM,2025-09-12 01:38:45.903123
387,914,CALL000387,2025-09-20 00:38:45.903350,204,1,2.0,52,Outbound,1,SYSTEM,2025-09-20 00:38:45.903350
388,1018,CALL000388,2025-09-10 21:38:45.903561,43,2,,18,Outbound,0,SYSTEM,2025-09-10 21:38:45.903561
389,850,CALL000389,2025-09-14 19:38:45.903798,722,1,4.0,1,Inbound,0,SYSTEM,2025-09-14 19:38:45.903798
390,734,CALL000390,2025-09-16 22:38:45.904017,19,5,,46,Outbound,1,SYSTEM,2025-09-16 22:38:45.904017
391,192,CALL000391,2025-09-22 00:38:45.904206,45,5,,11,Outbound,0,SYSTEM,2025-09-22 00:38:45.904206
392,731,CALL000392,2025-09-12 22:38:45.904403,40,3,,27,Outbound,0,SYSTEM,2025-09-12 22:38:45.904403
393,685,CALL000393,2025-09-13 20:38:45.904587,35,3,,34,Outbound,0,SYSTEM,2025-09-13 20:38:45.904587
394,681,CALL000394,2025-09-20 20:38:45.904823,58,4,,21,Outbound,1,SYSTEM,2025-09-20 20:38:45.904823
395,277,CALL000395,2025-09-19 19:38:45.905013,258,1,2.0,36,Outbound,1,SYSTEM,2025-09-19 19:38:45.905013
396,981,CALL000396,2025-09-04 19:38:45.905220,12,4,,52,Inbound,0,SYSTEM,2025-09-04 19:38:45.905220
397,626,CALL000397,2025-08-31 17:38:45.905412,294,1,3.0,9,Outbound,0,SYSTEM,2025-08-31 17:38:45.905412
398,924,CALL000398,2025-09-01 21:38:45.905618,529,1,2.0,36,Outbound,0,SYSTEM,2025-09-01 21:38:45.905618
399,575,CALL000399,2025-09-06 22:38:45.905880,35,2,,30,Outbound,1,SYSTEM,2025-09-06 22:38:45.905880
400,755,CALL000400,2025-08-26 19:38:45.906067,25,2,,53,Outbound,0,SYSTEM,2025-08-26 19:38:45.906067
401,609,CALL000401,2025-09-12 22:38:45.906262,18,3,,21,Outbound,1,SYSTEM,2025-09-12 22:38:45.906262
402,797,CALL000402,2025-09-15 20:38:45.906449,48,2,,35,Outbound,1,SYSTEM,2025-09-15 20:38:45.906449
403,14,CALL000403,2025-09-11 17:38:45.906634,32,3,,16,Outbound,0,SYSTEM,2025-09-11 17:38:45.906634
404,1151,CALL000404,2025-09-04 17:38:45.906877,720,1,3.0,26,Inbound,0,SYSTEM,2025-09-04 17:38:45.906877
405,710,CALL000405,2025-09-09 22:38:45.907146,54,3,,17,Outbound,0,SYSTEM,2025-09-09 22:38:45.907146
406,367,CALL000406,2025-09-18 18:38:45.907360,16,5,,14,Inbound,1,SYSTEM,2025-09-18 18:38:45.907360
407,118,CALL000407,2025-09-16 23:38:45.907546,56,2,,31,Outbound,0,SYSTEM,2025-09-16 23:38:45.907546
408,33,CALL000408,2025-09-17 19:38:45.907774,56,3,,18,Outbound,0,SYSTEM,2025-09-17 19:38:45.907774
409,281,CALL000409,2025-09-02 19:38:45.907970,36,3,,52,Outbound,1,SYSTEM,2025-09-02 19:38:45.907970
410,285,CALL000410,2025-08-29 23:38:45.908154,62,1,3.0,48,Outbound,0,SYSTEM,2025-08-29 23:38:45.908154
411,462,CALL000411,2025-09-20 20:38:45.908370,799,1,4.0,14,Outbound,1,SYSTEM,2025-09-20 20:38:45.908370
412,515,CALL000412,2025-09-15 01:38:45.908576,113,1,3.0,55,Inbound,1,SYSTEM,2025-09-15 01:38:45.908576
413,489,CALL000413,2025-09-05 00:38:45.908833,852,1,2.0,52,Outbound,0,SYSTEM,2025-09-05 00:38:45.908833
414,767,CALL000414,2025-09-07 23:38:45.909045,20,4,,47,Outbound,0,SYSTEM,2025-09-07 23:38:45.909045
415,503,CALL000415,2025-08-27 23:38:45.909232,15,4,,45,Outbound,0,SYSTEM,2025-08-27 23:38:45.909232
416,115,CALL000416,2025-09-15 23:38:45.909427,47,5,,14,Outbound,0,SYSTEM,2025-09-15 23:38:45.909427
417,1219,CALL000417,2025-09-13 22:38:45.909611,36,3,,35,Outbound,0,SYSTEM,2025-09-13 22:38:45.909611
418,1022,CALL000418,2025-09-05 18:38:45.909846,40,4,,18,Outbound,0,SYSTEM,2025-09-05 18:38:45.909846
419,357,CALL000419,2025-08-27 01:38:45.910035,11,4,,54,Outbound,1,SYSTEM,2025-08-27 01:38:45.910035
420,32,CALL000420,2025-09-15 18:38:45.910220,44,3,,33,Inbound,1,SYSTEM,2025-09-15 18:38:45.910220
421,577,CALL000421,2025-08-29 00:38:45.910418,17,3,,50,Outbound,0,SYSTEM,2025-08-29 00:38:45.910418
422,644,CALL000422,2025-09-08 00:38:45.910603,19,5,,42,Inbound,0,SYSTEM,2025-09-08 00:38:45.910603
423,624,CALL000423,2025-09-13 18:38:45.910836,767,1,3.0,40,Outbound,0,SYSTEM,2025-09-13 18:38:45.910836
424,456,CALL000424,2025-09-11 22:38:45.911047,45,4,,53,Outbound,0,SYSTEM,2025-09-11 22:38:45.911047
425,792,CALL000425,2025-08-28 22:38:45.911320,876,1,3.0,52,Outbound,1,SYSTEM,2025-08-28 22:38:45.911320
426,1235,CALL000426,2025-09-03 20:38:45.911532,23,5,,19,Inbound,1,SYSTEM,2025-09-03 20:38:45.911532
427,64,CALL000427,2025-09-09 19:38:45.911766,15,4,,34,Outbound,1,SYSTEM,2025-09-09 19:38:45.911766
428,963,CALL000428,2025-09-04 01:38:45.911963,356,1,2.0,54,Outbound,1,SYSTEM,2025-09-04 01:38:45.911963
429,407,CALL000429,2025-08-30 22:38:45.912170,52,3,,8,Outbound,1,SYSTEM,2025-08-30 22:38:45.912170
430,239,CALL000430,2025-09-14 01:38:45.912365,13,2,,54,Outbound,0,SYSTEM,2025-09-14 01:38:45.912365
431,1132,CALL000431,2025-08-27 20:38:45.912551,39,5,,36,Outbound,1,SYSTEM,2025-08-27 20:38:45.912551
432,299,CALL000432,2025-09-21 00:38:45.912784,17,3,,13,Inbound,1,SYSTEM,2025-09-21 00:38:45.912784
